date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Wed May 22 2019 22:32:45 GMT+0530 (India Standard Time), Associate Systems Engineer,"Gurgaon, Haryana",Current Employee ,associate system engineer,,0,,,,4.0,5.0,4.0,4.0,3.0,
Wed May 22 2019 23:19:25 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Package Solution Consultant,,0,,,,4.0,4.0,2.0,4.0,3.0,4.0
Wed May 22 2019 23:55:14 GMT+0530 (India Standard Time),,,Current Employee ,Very good company to work,,0,,,,4.0,4.0,4.0,3.0,3.0,3.0
Thu Jun 06 2019 01:38:34 GMT+0530 (India Standard Time),,,Current Employee ,Work life balance,,0,,,,3.0,4.0,4.0,3.0,3.0,3.0
Thu Jun 06 2019 02:44:48 GMT+0530 (India Standard Time),,Pune,Current Employee ,Delivery Lead - Storage & Backup,,0,,,,3.0,4.0,3.0,4.0,3.0,4.0
Tue May 21 2019 22:45:28 GMT+0530 (India Standard Time),,Pune,Current Employee ,Tech Lead,,0,,,,5.0,5.0,5.0,5.0,3.0,5.0
Wed May 22 2019 03:38:49 GMT+0530 (India Standard Time),,,Current Employee ,Application developer,,0,,,,5.0,,,,,
Wed May 22 2019 03:49:11 GMT+0530 (India Standard Time),,Bangalore,Former Employee ,"Great Workplace, Good Work Life Balance",,0,,,,5.0,5.0,5.0,5.0,3.0,4.0
Thu Jun 27 2019 04:04:20 GMT+0530 (India Standard Time),,,Current Employee ,Team lead,,0,,,,1.0,1.0,1.0,1.0,1.0,1.0
Tue May 21 2019 23:38:53 GMT+0530 (India Standard Time),,Calcutta,Current Employee ,GOOD PLACE,,0,,,,4.0,4.0,4.0,4.0,4.0,4.0
Wed May 22 2019 01:31:09 GMT+0530 (India Standard Time),,,Current Employee ,Package Consultant,,0,,,,4.0,4.0,4.0,3.0,3.0,3.0
Wed May 22 2019 05:22:43 GMT+0530 (India Standard Time), SAP SD Functional Consultant,Mumbai,Current Employee ,IBM,,0,,,,4.0,4.0,4.0,4.0,3.0,4.0
Wed May 22 2019 06:49:19 GMT+0530 (India Standard Time),,,Current Employee ,Ibm,,0,,,,4.0,5.0,4.0,4.0,3.0,3.0
Wed May 22 2019 08:16:25 GMT+0530 (India Standard Time),,,Former Employee ,Softway Engineer,,0,,,,4.0,4.0,4.0,4.0,4.0,4.0
Wed Jun 05 2019 05:27:09 GMT+0530 (India Standard Time),,,Current Employee ,Package Consultant,,0,,,,3.0,4.0,4.0,3.0,3.0,3.0
Mon May 20 2019 21:45:09 GMT+0530 (India Standard Time), Associate Systems Engineer,Pune City,Current Employee ,Work culture,,0,,,,5.0,5.0,5.0,5.0,4.0,4.0
Mon May 20 2019 22:23:59 GMT+0530 (India Standard Time), Software Engineer,New Delhi,Former Employee ,IBM role in your growth,,0,,,,5.0,5.0,5.0,5.0,4.0,5.0
Mon May 20 2019 22:32:19 GMT+0530 (India Standard Time), Practitioner,Bangalore,Former Employee ,Good place to work,,0,,,,5.0,3.0,4.0,5.0,2.0,2.0
Tue May 21 2019 02:52:30 GMT+0530 (India Standard Time),,,Current Employee ,Best Company to work with,,0,,,,5.0,5.0,5.0,5.0,5.0,5.0
Tue May 21 2019 04:47:49 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Best company to work,,0,,,,5.0,5.0,4.0,5.0,4.0,4.0
Tue May 21 2019 05:46:29 GMT+0530 (India Standard Time), Digital Marketing Strategist,,Current Employee ,Digital Marketing Strategist,,0,,,,5.0,,,,,
Tue Jun 04 2019 23:53:47 GMT+0530 (India Standard Time),,,Current Employee ,A place you can think to work,,0,,,,2.0,4.0,3.0,4.0,3.0,2.0
Mon May 20 2019 10:29:43 GMT+0530 (India Standard Time), Maharashtra,Pune,Former Employee ,Developer Experience,,0,,,,4.0,5.0,5.0,4.0,3.0,4.0
Mon May 20 2019 17:23:10 GMT+0530 (India Standard Time),,"Gurgaon, Haryana",Former Employee ,Good Company to work for,,0,,,,4.0,4.0,4.0,4.0,3.0,4.0
Mon May 20 2019 21:42:13 GMT+0530 (India Standard Time), SLA and Contract Vendor Manager,Bangalore,Former Employee ,Good place to learn and grow,,0,,,,4.0,5.0,5.0,4.0,2.0,4.0
Tue May 21 2019 01:06:55 GMT+0530 (India Standard Time), Major Incident Manager,Bangalore,Current Employee ,Work Life Balance at its best with few downsides,,0,,,,4.0,5.0,4.0,3.0,3.0,2.0
Tue May 21 2019 03:40:30 GMT+0530 (India Standard Time), Technical Support Associate,,Current Employee ,It is great,,0,,,,4.0,4.0,5.0,4.0,4.0,4.0
Tue May 21 2019 04:19:12 GMT+0530 (India Standard Time),,,Former Employee ,work place,,0,,,,4.0,4.0,,,,
Tue May 21 2019 07:35:22 GMT+0530 (India Standard Time), Analyst Service Delivery ,Hyderābād,Current Employee ,Good,,0,,,,4.0,4.0,4.0,4.0,4.0,4.0
Tue Jun 04 2019 00:08:31 GMT+0530 (India Standard Time),,,Current Employee ,PM,,0,,,,3.0,2.0,2.0,3.0,2.0,2.0
Mon May 20 2019 06:03:16 GMT+0530 (India Standard Time), Project Manager,,Former Employee ,Excellent,,0,,,,5.0,5.0,5.0,5.0,4.0,5.0
Tue Jun 04 2019 04:54:23 GMT+0530 (India Standard Time), Manager,Hyderābād,Current Employee ,IBM Review,,0,,,,2.0,5.0,2.0,2.0,2.0,1.0
Sun May 19 2019 21:00:08 GMT+0530 (India Standard Time),,,Former Employee ,Good Company to work with,,0,,,,4.0,1.0,5.0,4.0,2.0,4.0
Sun May 19 2019 22:21:43 GMT+0530 (India Standard Time), Associate Systems Engineer,Calcutta,Current Employee ,Am working from 2 years,,0,,,,4.0,5.0,5.0,5.0,3.0,4.0
Mon May 20 2019 05:15:47 GMT+0530 (India Standard Time), Systems Administrator,Bangalore,Former Employee ,Worked as a system administrator for 1 year in IBM,,0,,,,4.0,4.0,3.0,4.0,3.0,3.0
Mon May 20 2019 09:20:13 GMT+0530 (India Standard Time),,,Former Employee ,Software engi,,0,,,,4.0,,,,,
Sun Jun 02 2019 10:16:57 GMT+0530 (India Standard Time),,,Current Employee ,Recruiter,,0,,,,3.0,3.0,3.0,3.0,3.0,3.0
Mon Jun 03 2019 04:57:00 GMT+0530 (India Standard Time),,,Current Employee ,system admin,,0,,,,3.0,4.0,2.0,2.0,2.0,2.0
Fri May 17 2019 06:16:49 GMT+0530 (India Standard Time),,Pune City,Current Employee ,Technical Lead/Tech PM,,0,,,,4.0,3.0,5.0,2.0,2.0,2.0
Wed May 15 2019 03:05:14 GMT+0530 (India Standard Time), Data Scientist,Bangalore,Current Employee ,Best Company to Work For,,0,,,,5.0,5.0,5.0,5.0,5.0,5.0
Wed May 15 2019 03:05:14 GMT+0530 (India Standard Time), Data Scientist,Bangalore,Current Employee ,Best Company to Work For,,0,,,,5.0,5.0,5.0,5.0,5.0,5.0
Wed May 15 2019 09:10:10 GMT+0530 (India Standard Time), Senior Technical Support Engineer,Bangalore,Current Employee ,Great place to work,,0,,,,5.0,4.0,4.0,4.0,4.0,4.0
Sat May 18 2019 14:01:50 GMT+0530 (India Standard Time), Associate Systems Engineer,Bangalore,Current Employee ,An ok company to start with,,0,,,,4.0,4.0,5.0,4.0,2.0,2.0
Sat May 18 2019 14:04:49 GMT+0530 (India Standard Time), Applications Developer,Bangalore,Former Employee ,Application Developer,,0,,,,4.0,4.0,3.0,3.0,2.0,3.0
Sat May 18 2019 23:13:43 GMT+0530 (India Standard Time), Associate Application Developer,,Current Employee ,A good company to work for,,0,,,,4.0,5.0,4.0,4.0,4.0,4.0
Sun May 19 2019 00:20:51 GMT+0530 (India Standard Time), Presentation Specialist,Pune,Current Employee ,Fresher job requirment,,0,,,,4.0,3.0,4.0,4.0,3.0,3.0
Sat Jun 01 2019 10:20:40 GMT+0530 (India Standard Time), Technical Service Specialist,Chennai,Current Employee ,Work from Home,,0,,,,3.0,5.0,5.0,2.0,1.0,3.0
Sat Jun 01 2019 11:35:58 GMT+0530 (India Standard Time), Senior Advisory Consultant,Calcutta,Current Employee ,Good company,,0,,,,3.0,4.0,4.0,3.0,2.0,3.0
Sun Jun 02 2019 00:18:21 GMT+0530 (India Standard Time),,Calcutta,Current Employee ,SAP.BW Functional Consultant,,0,,,,3.0,5.0,5.0,3.0,3.0,3.0
Sun Jun 02 2019 06:48:25 GMT+0530 (India Standard Time),,,Current Employee ,Average,,0,,,,3.0,3.0,3.0,3.0,3.0,3.0
Sat May 18 2019 03:52:29 GMT+0530 (India Standard Time), Systems Engineer,Pune,Current Employee ,IBM,,0,,,,5.0,5.0,5.0,4.0,2.0,3.0
Sat Jun 22 2019 19:12:01 GMT+0530 (India Standard Time), Windows 10 Advisor,Hyderābād,Current Employee ,Windows 10 Advisor,,0,,,,1.0,5.0,5.0,5.0,5.0,1.0
Sat May 18 2019 09:56:10 GMT+0530 (India Standard Time), Advisory Consultant,Bangalore,Current Employee ,Job Culture,,0,,,,4.0,5.0,5.0,3.0,3.0,3.0
Thu May 16 2019 21:10:51 GMT+0530 (India Standard Time),,,Former Employee ,Good place to work,,0,,,,5.0,5.0,5.0,4.0,3.0,4.0
Fri May 17 2019 05:45:49 GMT+0530 (India Standard Time),,,Current Employee ,It's good,,0,,,,5.0,4.0,4.0,4.0,5.0,4.0
Sat Jun 01 2019 04:23:14 GMT+0530 (India Standard Time),,,Current Employee ,IBM,,0,,,,2.0,3.0,4.0,2.0,1.0,1.0
Thu May 16 2019 19:53:48 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Company review,,0,,,,4.0,5.0,5.0,4.0,2.0,3.0
Thu May 16 2019 23:45:16 GMT+0530 (India Standard Time), Applications Developer,Bangalore,Former Employee ,nice company to work,,0,,,,4.0,4.0,4.0,4.0,4.0,4.0
Fri May 17 2019 00:15:40 GMT+0530 (India Standard Time),,,Former Employee ,information security professional,,0,,,,4.0,5.0,4.0,4.0,5.0,4.0
Fri May 17 2019 02:12:26 GMT+0530 (India Standard Time), Package Solution Consultant,Bangalore,Former Employee ,Package Solution Consultant,,0,,,,4.0,5.0,4.0,2.0,3.0,3.0
Fri May 17 2019 02:12:26 GMT+0530 (India Standard Time), Package Solution Consultant,Bangalore,Former Employee ,Package Solution Consultant,,0,,,,4.0,5.0,4.0,2.0,3.0,3.0
Fri May 17 2019 04:38:01 GMT+0530 (India Standard Time),,,Current Employee ,System Engineer,,0,,,,4.0,,,,,
Fri May 31 2019 00:12:38 GMT+0530 (India Standard Time), Senior Advisory Consultant,Calcutta,Former Employee ,Not Employee Friendly,,0,,,,3.0,2.0,1.0,2.0,3.0,1.0
Thu May 16 2019 02:04:07 GMT+0530 (India Standard Time),,,Current Employee ,Good company to work,,0,,,,5.0,4.0,5.0,5.0,4.0,4.0
Thu May 16 2019 04:24:17 GMT+0530 (India Standard Time), Busineess Analyst,Bangalore,Current Employee ,.,,0,,,,5.0,5.0,4.0,5.0,3.0,4.0
Thu May 16 2019 09:04:05 GMT+0530 (India Standard Time), Applications Architect SAP Basis,Bangalore,Current Employee ,SAP BASIS HANA Architect,,0,,,,5.0,5.0,5.0,5.0,2.0,1.0
Thu May 30 2019 02:30:48 GMT+0530 (India Standard Time), Test Specialist,New Delhi,Current Employee ,Good work life balance but bad pay master,,0,,,,2.0,5.0,4.0,4.0,2.0,4.0
Fri May 31 2019 05:38:37 GMT+0530 (India Standard Time), Senior Support Associate,Hyderābād,Former Employee ,Not a great place to work,,0,,,,2.0,3.0,2.0,2.0,3.0,3.0
Wed May 15 2019 11:40:12 GMT+0530 (India Standard Time),,,Former Employee ,Good Company to work,,0,,,,4.0,4.0,4.0,4.0,3.0,3.0
Wed May 15 2019 13:47:26 GMT+0530 (India Standard Time),,,Current Employee ,Good Company,,0,,,,4.0,4.0,4.0,4.0,3.0,2.0
Thu May 16 2019 00:23:38 GMT+0530 (India Standard Time),,,Current Employee ,Good Company,,0,,,,4.0,,,,,
Thu May 16 2019 04:49:07 GMT+0530 (India Standard Time),,,Current Employee ,Feedback,,0,,,,4.0,,,,,
Thu May 16 2019 05:39:50 GMT+0530 (India Standard Time),,,Current Employee ,Good,,0,,,,4.0,4.0,4.0,4.0,3.0,4.0
Thu May 16 2019 05:43:26 GMT+0530 (India Standard Time),,Bangalore,Former Employee ,Joined as a fresher,,0,,,,4.0,5.0,5.0,5.0,3.0,3.0
Thu May 16 2019 09:13:28 GMT+0530 (India Standard Time),,Pune,Current Employee ,Good place to work,,0,,,,4.0,5.0,4.0,4.0,3.0,3.0
Wed May 29 2019 22:18:54 GMT+0530 (India Standard Time),,,Current Employee ,Technical services specialist,,0,,,,3.0,4.0,4.0,2.0,2.0,1.0
Tue May 14 2019 14:30:06 GMT+0530 (India Standard Time),,,Current Employee ,Good company to work,,0,,,,5.0,5.0,4.0,5.0,4.0,4.0
Thu May 30 2019 03:02:42 GMT+0530 (India Standard Time),,,Current Employee ,Not a good workplace,,0,,,,2.0,4.0,1.0,1.0,2.0,2.0
Wed May 15 2019 02:36:00 GMT+0530 (India Standard Time),,,Former Employee ,Best organisation for work facilities,,0,,,,4.0,5.0,5.0,4.0,3.0,2.0
Wed May 15 2019 02:42:00 GMT+0530 (India Standard Time), Manager,,Current Employee ,Better Work life balance,,0,,,,4.0,5.0,5.0,5.0,4.0,5.0
Wed May 15 2019 02:36:00 GMT+0530 (India Standard Time),,,Former Employee ,Best organisation for work facilities,,0,,,,4.0,5.0,5.0,4.0,3.0,2.0
Wed May 15 2019 02:42:00 GMT+0530 (India Standard Time), Manager,,Current Employee ,Better Work life balance,,0,,,,4.0,5.0,5.0,5.0,4.0,5.0
Wed May 15 2019 04:43:54 GMT+0530 (India Standard Time), Senior Software Engineer,Pune,Former Employee ,salary,,0,,,,4.0,4.0,4.0,4.0,3.0,3.0
Wed May 15 2019 06:23:50 GMT+0530 (India Standard Time), Systems Engineer,Calcutta,Current Employee ,Awesome workplace,,0,,,,4.0,5.0,5.0,4.0,4.0,4.0
Wed May 29 2019 00:09:03 GMT+0530 (India Standard Time),,Chennai,Current Employee ,Experience in IBM India GTS (Infrastructure Services),,0,,,,3.0,5.0,4.0,2.0,1.0,3.0
Wed May 29 2019 06:35:19 GMT+0530 (India Standard Time),,,Current Employee ,Good,,0,,,,3.0,4.0,4.0,3.0,1.0,3.0
Mon May 13 2019 20:18:23 GMT+0530 (India Standard Time), Market Research Analyst,"Gurgaon, Haryana",Current Employee ,Graduate with 1+ year of full time Market Research experience in IBM India pvt. Ltd. Expected job in same field.,,0,,,,5.0,5.0,5.0,4.0,4.0,5.0
Tue May 14 2019 00:43:45 GMT+0530 (India Standard Time), Software Trainer,Chandigarh,Former Employee ,Software Trainer,,0,,,,5.0,5.0,5.0,5.0,5.0,5.0
Tue May 14 2019 01:08:39 GMT+0530 (India Standard Time), IIB Developer,Hyderābād,Current Employee ,Looking oppurtunities as IIB Developer,,0,,,,5.0,,,,,
Tue May 14 2019 09:05:38 GMT+0530 (India Standard Time), UI Developer,Bangalore,Current Employee ,UI Developer,,0,,,,5.0,5.0,5.0,5.0,5.0,5.0
Wed May 29 2019 08:39:46 GMT+0530 (India Standard Time),,,Former Employee ,S Con Oracle,,0,,,,2.0,,,,,
Mon May 13 2019 18:13:57 GMT+0530 (India Standard Time), Manager,Bangalore,Former Employee ,Manager,,0,,,,4.0,5.0,5.0,4.0,4.0,5.0
Mon May 13 2019 20:25:36 GMT+0530 (India Standard Time), Applications Developer,Noida,Former Employee ,Great experience as I joined as a fresher,,0,,,,4.0,4.0,4.0,4.0,1.0,4.0
Tue May 14 2019 04:12:23 GMT+0530 (India Standard Time),,,Current Employee ,nice,,0,,,,4.0,,,,,
Tue May 14 2019 09:55:03 GMT+0530 (India Standard Time),,,Current Employee ,Delivery Operations Specialist,,0,,,,4.0,,,,,
Mon May 27 2019 18:55:54 GMT+0530 (India Standard Time),,,Current Employee ,Overall company is good,,0,,,,3.0,3.0,2.0,3.0,2.0,1.0
Mon May 27 2019 19:27:17 GMT+0530 (India Standard Time), QA Test Engineer,Bangalore,Current Employee ,QA Test Engineer,,0,,,,3.0,2.0,4.0,4.0,3.0,3.0
Tue May 28 2019 00:15:47 GMT+0530 (India Standard Time), Senior Software Engineer,New Delhi,Current Employee ,Work Environment,,0,,,,3.0,4.0,3.0,3.0,2.0,2.0
Tue May 28 2019 08:56:22 GMT+0530 (India Standard Time), Senior Systems Engineer,Calcutta,Current Employee ,Very low Pay. Good exposure to other technologies,,0,,,,3.0,5.0,5.0,3.0,2.0,3.0
Mon May 13 2019 04:03:41 GMT+0530 (India Standard Time),,Chennai,Current Employee ,Problem Manager-SME,,0,,,,5.0,5.0,5.0,5.0,4.0,5.0
Mon May 13 2019 05:05:33 GMT+0530 (India Standard Time),,,Current Employee ,Data engineer,,0,,,,5.0,,,,,
Sun May 12 2019 14:12:38 GMT+0530 (India Standard Time), Middleware Administrator,Hyderābād,Former Employee ,System admin,,0,,,,4.0,4.0,4.0,4.0,3.0,3.0
Sun May 12 2019 16:13:46 GMT+0530 (India Standard Time), Software Engineer,Pune,Current Employee ,Good nature to work with,,0,,,,4.0,,,,,
Sun May 12 2019 21:16:21 GMT+0530 (India Standard Time),,,Former Employee ,Nice Company,,0,,,,4.0,,,,,
Mon May 13 2019 02:59:29 GMT+0530 (India Standard Time),,,Current Employee ,Good to work,,0,,,,4.0,,,,,
Mon May 13 2019 03:04:02 GMT+0530 (India Standard Time), Senior Software Engineer,Bangalore,Current Employee ,A great place to work,,0,,,,4.0,5.0,4.0,4.0,4.0,4.0
Mon May 27 2019 04:28:54 GMT+0530 (India Standard Time), Senior Financial Analyst,Bangalore,Former Employee ,good working environment,,0,,,,3.0,3.0,3.0,3.0,3.0,3.0
Mon May 27 2019 05:42:56 GMT+0530 (India Standard Time),,,Current Employee ,Good,,0,,,,3.0,,,,,
Mon May 27 2019 07:38:49 GMT+0530 (India Standard Time),,,Current Employee ,Good depending on the team,,0,,,,3.0,5.0,3.0,4.0,2.0,3.0
Sat May 11 2019 19:53:04 GMT+0530 (India Standard Time), Market Research Analyst,"Gurgaon, Haryana",Current Employee ,Market Research Practitioner,,0,,,,5.0,5.0,5.0,4.0,3.0,5.0
Sat May 11 2019 19:53:04 GMT+0530 (India Standard Time), Market Research Analyst,"Gurgaon, Haryana",Current Employee ,Market Research Practitioner,,0,,,,5.0,5.0,5.0,4.0,3.0,5.0
Sun May 12 2019 01:37:47 GMT+0530 (India Standard Time), Service Delivery Executive,Calcutta,Current Employee ,Awesome,,0,,,,5.0,5.0,5.0,5.0,4.0,5.0
Sun May 12 2019 03:12:38 GMT+0530 (India Standard Time), Software Engineer,Calcutta,Current Employee ,working with IBM,,0,,,,5.0,5.0,5.0,4.0,3.0,3.0
Sun May 12 2019 08:04:54 GMT+0530 (India Standard Time), Senior Systems Engineer,Bangalore,Former Employee ,Good place to work!!!,,0,,,,5.0,5.0,5.0,4.0,3.0,4.0
Sat May 25 2019 23:04:44 GMT+0530 (India Standard Time),,,Current Employee ,Wfh good.,,0,,,,3.0,4.0,3.0,3.0,2.0,4.0
Sun May 26 2019 02:29:03 GMT+0530 (India Standard Time), Senior System Engineer,Bangalore,Current Employee ,Good Work-Life Balance,,0,,,,3.0,4.0,4.0,4.0,2.0,3.0
Sun May 26 2019 04:44:09 GMT+0530 (India Standard Time),,,Former Employee ,Work life balance,,0,,,,3.0,,,,,
Fri May 10 2019 20:08:57 GMT+0530 (India Standard Time), Software Developer,Chennai,Former Employee ,Good company and flexible work culture,,0,,,,5.0,5.0,5.0,5.0,5.0,5.0
Sat May 11 2019 00:40:56 GMT+0530 (India Standard Time),,,Former Employee ,good,,0,,,,5.0,5.0,5.0,5.0,1.0,5.0
Sat May 11 2019 01:38:47 GMT+0530 (India Standard Time),,,Current Employee ,Great environment to work with,,0,,,,5.0,5.0,5.0,5.0,5.0,5.0
Sat May 11 2019 05:55:02 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Secure place,,0,,,,5.0,5.0,4.0,5.0,3.0,4.0
Fri May 10 2019 21:57:52 GMT+0530 (India Standard Time),,,Former Employee ,Technical services specialist,,0,,,,4.0,3.0,4.0,4.0,4.0,3.0
Fri May 10 2019 23:29:50 GMT+0530 (India Standard Time),,,Former Employee ,Good Work Environment,,0,,,,4.0,5.0,4.0,4.0,4.0,3.0
Sat May 11 2019 03:39:22 GMT+0530 (India Standard Time),,,Current Employee ,Application Developer,,0,,,,4.0,4.0,3.0,4.0,4.0,4.0
Sat May 11 2019 04:39:48 GMT+0530 (India Standard Time),,,Current Employee ,Enterprise Architect,,0,,,,4.0,,,,,
Fri May 24 2019 20:59:09 GMT+0530 (India Standard Time),,,Current Employee ,Java Application Developer,,0,,,,3.0,3.0,5.0,2.0,2.0,3.0
Sat May 25 2019 03:42:01 GMT+0530 (India Standard Time),,,Former Employee ,System Administrator,,0,,,,3.0,3.0,3.0,3.0,2.0,3.0
Thu May 09 2019 10:27:08 GMT+0530 (India Standard Time), Applications Developer,Bangalore,Current Employee ,Very good company,,0,,,,5.0,5.0,4.0,5.0,5.0,3.0
Thu May 09 2019 11:31:26 GMT+0530 (India Standard Time),,,Current Employee ,Fgh,,0,,,,5.0,5.0,5.0,5.0,5.0,5.0
Thu May 09 2019 13:24:28 GMT+0530 (India Standard Time),,,Current Employee ,Senior consultant,,0,,,,5.0,5.0,5.0,1.0,1.0,
Fri May 10 2019 01:16:04 GMT+0530 (India Standard Time),,,Current Employee ,Great company to work,,0,,,,5.0,5.0,5.0,5.0,4.0,5.0
Fri May 10 2019 02:28:38 GMT+0530 (India Standard Time),,,Current Employee ,Its a great firm to work for longer term time,,0,,,,5.0,5.0,5.0,5.0,2.0,4.0
Fri May 10 2019 04:55:36 GMT+0530 (India Standard Time),,,Former Employee ,Good company,,0,,,,5.0,,,,,
Fri May 10 2019 08:24:03 GMT+0530 (India Standard Time),,,Current Employee ,IBM india pvt ltd,,0,,,,5.0,4.0,4.0,5.0,4.0,3.0
Thu May 09 2019 13:22:35 GMT+0530 (India Standard Time), Systems Management Specialist,Bangalore,Current Employee ,Systems management specialist,,0,,,,4.0,4.0,5.0,5.0,5.0,5.0
Thu May 09 2019 20:35:36 GMT+0530 (India Standard Time), Associate Systems Engineer,Calcutta,Current Employee ,IBM review,,0,,,,4.0,3.0,5.0,5.0,3.0,3.0
Thu May 09 2019 23:54:48 GMT+0530 (India Standard Time), Major Incident Manager,Bangalore,Current Employee ,major incident manager,,0,,,,4.0,4.0,3.0,3.0,3.0,2.0
Fri May 10 2019 00:01:31 GMT+0530 (India Standard Time), Global Operations,Bangalore,Current Employee ,Global Operations- Data Analyst,,0,,,,4.0,4.0,4.0,3.0,3.0,3.0
Fri May 10 2019 07:54:59 GMT+0530 (India Standard Time),,,Current Employee ,Joining is good,,0,,,,4.0,,,,,
Fri May 10 2019 09:57:19 GMT+0530 (India Standard Time), Advisory Software Engineer,Calcutta,Current Employee ,Good Company,,0,,,,4.0,4.0,5.0,4.0,3.0,4.0
Thu May 23 2019 23:50:34 GMT+0530 (India Standard Time),,,Current Employee ,Good company to work with but pay will be moderate,,0,,,,3.0,5.0,5.0,4.0,2.0,4.0
Fri May 24 2019 01:17:53 GMT+0530 (India Standard Time), Senior Consultant,Calcutta,Current Employee ,Work Culture,,0,,,,3.0,4.0,2.0,3.0,3.0,2.0
Fri May 24 2019 05:48:23 GMT+0530 (India Standard Time), Key Account Manager,New Delhi,Former Employee ,Key Accounts Manager,,0,,,,3.0,,,,,
Fri May 24 2019 06:21:34 GMT+0530 (India Standard Time), Associate Systems Engineer,Pune,Current Employee ,Associate system engineer,,0,,,,3.0,4.0,3.0,3.0,3.0,4.0
Wed May 08 2019 15:24:24 GMT+0530 (India Standard Time), Quality Lead,,Current Employee ,One of the best company to learn,,0,,,,5.0,2.0,2.0,3.0,3.0,2.0
Wed May 08 2019 21:23:55 GMT+0530 (India Standard Time),,"Gurgaon, Uttar Pradesh",Current Employee ,Tech Sales,,0,,,,5.0,5.0,5.0,5.0,4.0,5.0
Thu May 09 2019 03:55:13 GMT+0530 (India Standard Time),,,Current Employee ,architect,,0,,,,5.0,4.0,4.0,4.0,4.0,4.0
Thu May 09 2019 04:34:54 GMT+0530 (India Standard Time),,,Current Employee ,Scrum Master,,0,,,,5.0,,,,,
Thu May 09 2019 07:06:10 GMT+0530 (India Standard Time),,,Current Employee ,Qlikview,,0,,,,5.0,,,,,
Thu May 09 2019 07:38:56 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Senior System Firmware Engineer,,0,,,,5.0,1.0,1.0,1.0,1.0,1.0
Wed May 08 2019 12:26:46 GMT+0530 (India Standard Time), Selenium Automation Test Engineer,Bangalore,Former Employee ,Work at ibm,,0,,,,4.0,5.0,5.0,5.0,3.0,5.0
Thu May 09 2019 01:13:09 GMT+0530 (India Standard Time),,,Current Employee ,Technical support associate,,0,,,,4.0,4.0,4.0,4.0,4.0,4.0
Wed May 22 2019 13:11:42 GMT+0530 (India Standard Time), Senior Applications Support Analyst,Pune,Former Employee ,Good Company to work but not for long,,0,,,,3.0,4.0,4.0,4.0,4.0,4.0
Wed May 22 2019 18:47:54 GMT+0530 (India Standard Time), Oracle Database Administrator,Bangalore,Current Employee ,Oracle,,0,,,,3.0,2.0,2.0,2.0,2.0,2.0
Thu May 23 2019 00:30:34 GMT+0530 (India Standard Time), Software Engineer,Bangalore,Current Employee ,no salary hike,,0,,,,3.0,4.0,1.0,2.0,1.0,1.0
Thu May 23 2019 06:03:39 GMT+0530 (India Standard Time),,,Current Employee ,Nice company to start you career,,0,,,,3.0,,,,,
Mon May 06 2019 06:01:20 GMT+0530 (India Standard Time), Technical Support Representative,"Gurgaon, Haryana",Current Employee ,"Very Good company, a lot of learning opportunity within company but you will have to search what you have to learn.",,0,,,,4.0,3.0,4.0,4.0,3.0,4.0
Tue May 07 2019 17:44:59 GMT+0530 (India Standard Time),,,Current Employee ,Software Engineer,,0,,,,5.0,5.0,2.0,5.0,1.0,4.0
Wed May 08 2019 00:46:24 GMT+0530 (India Standard Time), IBM Program Manager,Bangalore,Current Employee ,Good Work Culture and Growth,,0,,,,5.0,5.0,4.0,5.0,3.0,3.0
Wed May 08 2019 08:14:02 GMT+0530 (India Standard Time),,,Current Employee ,Digital Strategist role in IBM ISA Markets,,0,,,,5.0,2.0,3.0,4.0,3.0,3.0
Tue May 07 2019 10:25:56 GMT+0530 (India Standard Time),,,Current Employee ,Friendly Environment,,0,,,,4.0,4.0,3.0,5.0,4.0,4.0
Tue May 07 2019 20:42:02 GMT+0530 (India Standard Time),,,Former Employee ,Software engineer,,0,,,,4.0,4.0,4.0,3.0,3.0,3.0
Tue May 07 2019 21:05:46 GMT+0530 (India Standard Time), Test Specialist,Bangalore,Current Employee ,Work life balance,,0,,,,4.0,5.0,3.0,4.0,4.0,5.0
Tue May 21 2019 11:54:36 GMT+0530 (India Standard Time), Specialist,Noida,Current Employee ,Specilist,,0,,,,3.0,4.0,4.0,2.0,2.0,1.0
Tue May 21 2019 21:23:51 GMT+0530 (India Standard Time), Senior Technical Support Engineer,Bangalore,Current Employee ,Senior Technical Support Associate,,0,,,,3.0,4.0,4.0,2.0,3.0,2.0
Wed May 22 2019 01:42:04 GMT+0530 (India Standard Time), Senior Software Engineer,Bangalore,Former Employee ,Review on,,0,,,,3.0,4.0,4.0,3.0,3.0,2.0
Wed May 22 2019 08:27:13 GMT+0530 (India Standard Time), Applications Developer,Bangalore,Current Employee ,Good,,0,,,,3.0,4.0,5.0,4.0,3.0,4.0
Wed May 22 2019 09:29:04 GMT+0530 (India Standard Time),,Calcutta,Current Employee ,Working with IBM,,0,,,,3.0,5.0,2.0,2.0,2.0,1.0
